image_id,num_pred,num_gt,count_mae,tp_0.50,fp_0.50,fn_0.50,precision_0.50,recall_0.50,f1_0.50,tp_0.55,fp_0.55,fn_0.55,precision_0.55,recall_0.55,f1_0.55,tp_0.60,fp_0.60,fn_0.60,precision_0.60,recall_0.60,f1_0.60,tp_0.65,fp_0.65,fn_0.65,precision_0.65,recall_0.65,f1_0.65,tp_0.70,fp_0.70,fn_0.70,precision_0.70,recall_0.70,f1_0.70,tp_0.75,fp_0.75,fn_0.75,precision_0.75,recall_0.75,f1_0.75,tp_0.80,fp_0.80,fn_0.80,precision_0.80,recall_0.80,f1_0.80,tp_0.85,fp_0.85,fn_0.85,precision_0.85,recall_0.85,f1_0.85,tp_0.90,fp_0.90,fn_0.90,precision_0.90,recall_0.90,f1_0.90,tp_0.95,fp_0.95,fn_0.95,precision_0.95,recall_0.95,f1_0.95,pq,sq,rq
BakuretsuKungFuGirl_025,8,26,18,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,8,0,18,0.9999999875000002,0.30769230650887575,0.47058819653979495,0.4592197556354306,0.975841986465537,0.47058823252595156
Belmondo_033,8,21,13,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,8,0,13,0.9999999875000002,0.380952379138322,0.5517240941736057,0.5328260910909886,0.9657472967627427,0.5517241341260405
Belmondo_074,6,17,11,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,0.5050889842744802,0.96808722827757,0.5217391258979207
BokuHaSitatakaKun_007,2,20,18,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,2,0,18,0.9999999500000026,0.09999999949999999,0.18181816363636455,0.17324503376847267,0.9528476943888513,0.18181818016528928
BokuHaSitatakaKun_038,0,24,24,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0
BokuHaSitatakaKun_044,1,30,29,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,1,0,29,0.9999999000000099,0.03333333322222222,0.06451612237252864,0.06256084120529641,0.9696930449381785,0.06451612861602497
BurariTessenTorimonocho_004,8,14,6,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,8,0,6,0.9999999875000002,0.5714285673469388,0.7272726743801682,6,2,8,0.7499999906250002,0.4285714255102041,0.5454544942148799,0.6950036918574859,0.9556300849915892,0.7272727206611571
Count3DeKimeteAgeru_025,5,18,13,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,5,0,13,0.9999999800000003,0.2777777762345679,0.4347825708884712,3,2,15,0.5999999880000002,0.16666666574074074,0.2608695289224995,0.420248042373544,0.9665705058641121,0.43478260491493387
EvaLady_038,1,20,19,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,1,0,19,0.9999999000000099,0.049999999749999996,0.09523808526077106,0.09169869823220501,0.9628363406080225,0.09523809433106577
GOOD_KISS_Ver2_050,6,15,9,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,6,0,9,0.9999999833333336,0.39999999733333336,0.5714285251700708,0.5465062496918709,0.9563859460692115,0.5714285659863947
GOOD_KISS_Ver2_072,4,12,8,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,4,0,8,0.9999999750000006,0.3333333305555556,0.4999999562500026,3,1,9,0.7499999812500004,0.2499999979166667,0.3749999578125035,0.47811991011817884,0.9562398321893554,0.4999999937500001
