image_id,iou,dice,pixel_precision,pixel_recall,pixel_f1,boundary_fscore,boundary_precision,boundary_recall,pred_pixels,gt_pixels,intersection_pixels
SyabondamaKieta_036,0.460345673215792,0.6304612416895459,0.9012310217473113,0.4848044712465963,0.6304611962027089,0.4773866114073886,0.8086359175503702,0.33865866515012033,121850,226514,109815
SyabondamaKieta_040,0.8337923724786086,0.9093639879760541,0.8506482181265234,0.9767864136428878,0.909363938214089,0.8685464535026689,0.7686911574601376,0.9982181040508645,258015,224696,219480
SyabondamaKieta_041,0.5966077286180508,0.7473441571455334,0.69861672576661,0.8033785640021314,0.7473441073885917,0.6528002899933036,0.5417196517603274,0.8211861906045856,213479,185641,149140
TaiyouNiSmash_042,0.3154512179154218,0.47960914645746144,0.916935550590786,0.3247308803449406,0.47960910783111343,0.40079441749097244,0.6081402900929175,0.29888830068503025,120870,341298,110830
TasogareTsushin_077,0.5776936425300995,0.7323267673230524,0.6714953699455442,0.8052776250681982,0.7323267177331761,0.6306173136110922,0.5553469064977727,0.7294908994891917,185419,154615,124508
TennenSenshiG_001,0.7287350416745098,0.8430847111985802,0.7787590515397995,0.9189937893738896,0.8430846615392907,0.7513865963057006,0.6444486404712151,0.9008753861765996,105645,89524,82272
TennenSenshiG_017,0.6024840978416816,0.7519376930518588,0.7801011652060748,0.7257368977908437,0.7519376431168822,0.7061966436471755,0.6849625234175127,0.7287895219760675,243562,261807,190003
TotteokiNoABC_014,0.17577529432096542,0.2989947061653125,0.33392722060722424,0.2706786936033445,0.2989946567123622,0.31897892437615677,0.377772747841155,0.2760210803643607,100468,123944,33549
ToutaMairimasu_061,0.757272780738823,0.8618727713069536,0.8869538534753068,0.8381711553364946,0.8618727213466758,0.8388364705184785,0.8213967310427728,0.8570329331970293,159687,168981,141635
ToutaMairimasu_095,0.38874615620081104,0.5598519995393583,0.8880880698206122,0.4087708738673748,0.5598519563689797,0.5142035553021319,0.6514006224699245,0.42474454569387615,32883,71441,29203
TouyouKidan_031,0.612922195624377,0.7600145838244965,0.8747420491899853,0.6718920640693848,0.7600145346842654,0.6957727979173632,0.804061181413395,0.6131903702081086,101279,131856,88593
